bathrooms,bedrooms,building_name,building_number,date,price,region,square_feet,unit,url,price_per_square_foot,year
1.0,1.0,Eastern Columbia,37,2011-05-12,360000.0,L.A. Live,1200.0,510,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=10-483449,300.0,2011
1.0,0.0,Eastern Columbia,37,2011-05-03,325000.0,L.A. Live,1030.0,1108,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=11-511563,315.5339805825243,2011
1.0,1.0,Eastern Columbia,37,2011-04-29,333000.0,L.A. Live,1190.0,310,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=11-500131,279.83193277310926,2011
1.0,0.0,Eastern Columbia,37,2011-03-02,270000.0,L.A. Live,880.0,1004,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=11-497609,306.8181818181818,2011
2.0,1.0,Eastern Columbia,37,2011-02-11,485000.0,L.A. Live,1570.0,208,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=10-459187,308.9171974522293,2011
1.0,1.0,El Dorado,38,2017-11-14,570000.0,Historic Core,740.0,707,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=17-266654,770.2702702702703,2017
1.0,1.0,El Dorado,38,2017-10-12,500000.0,Historic Core,780.0,1210,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=17-263280,641.025641025641,2017
2.0,2.0,El Dorado,38,2017-10-11,750000.0,Historic Core,1100.0,705,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=17-262324,681.8181818181819,2017
2.0,1.0,El Dorado,38,2017-05-22,740000.0,Historic Core,1020.0,1006,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=SR17049166CN,725.4901960784314,2017
2.0,2.0,El Dorado,38,2017-05-04,735000.0,Historic Core,1020.0,606,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=17-201744,720.5882352941177,2017
1.0,0.0,El Dorado,38,2017-04-10,487000.0,Historic Core,780.0,910,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=17-198460,624.3589743589744,2017
2.0,2.0,El Dorado,38,2016-12-30,880000.0,Historic Core,1394.0,609,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-122684,631.2769010043041,2016
2.0,2.0,El Dorado,38,2016-11-22,915000.0,Historic Core,1394.0,1009,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-172488,656.3845050215208,2016
2.0,2.0,El Dorado,38,2016-01-17,690000.0,Historic Core,1020.0,606,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-962547,676.4705882352941,2016
2.0,2.0,El Dorado,38,2016-01-07,705000.0,Historic Core,1090.0,305,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-943173,646.7889908256881,2016
2.0,1.0,El Dorado,38,2015-08-14,705000.0,Historic Core,1190.0,1105,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=315006549IT,592.436974789916,2015
2.0,2.0,El Dorado,38,2015-07-29,810000.0,Historic Core,1394.0,909,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-904057,581.0616929698708,2015
1.0,0.0,El Dorado,38,2015-06-05,500000.0,Historic Core,780.0,1010,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-891015,641.025641025641,2015
2.0,2.0,El Dorado,38,2015-03-26,775000.0,Historic Core,1394.0,409,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=315000763IT,555.9540889526543,2015
2.0,2.0,El Dorado,38,2015-03-19,845000.0,Historic Core,1394.0,609,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-881851,606.1692969870875,2015
1.0,0.0,El Dorado,38,2015-02-27,470000.0,Historic Core,848.0,408,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=14-782991,554.2452830188679,2015
1.0,1.0,El Dorado,38,2015-01-23,490000.0,Historic Core,740.0,707,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=14-811379,662.1621621621622,2015
2.0,1.0,El Dorado,38,2015-01-23,675000.0,Historic Core,1176.0,1106,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=314034062IT,573.9795918367347,2015
1.0,1.0,El Dorado,38,2014-12-04,428000.0,Historic Core,856.0,310,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=14-781125,500.0,2014
1.0,1.0,El Dorado,38,2014-09-05,488000.0,Historic Core,730.0,608,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=14-772403,668.4931506849315,2014
1.0,0.0,El Dorado,38,2014-08-01,450000.0,Historic Core,897.0,810,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=14-776383,501.67224080267556,2014
1.0,0.0,El Dorado,38,2014-04-25,465000.0,Historic Core,856.0,410,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=214001091IT,543.2242990654206,2014
1.0,1.0,El Dorado,38,2013-03-08,400000.0,Historic Core,730.0,908,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=13-655185,547.945205479452,2013
2.0,1.0,El Dorado,38,2012-06-08,690000.0,Historic Core,1190.0,1205,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=I12014775MR,579.8319327731092,2012
1.0,1.0,El Dorado,38,2012-04-25,259900.0,Historic Core,858.0,510,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=I11135977MR,302.9137529137529,2012
1.0,1.0,Elleven Lofts,66,2018-07-16,607500.0,L.A. Live,1100.0,502,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=18-335328,552.2727272727273,2018
2.0,2.0,Elleven Lofts,66,2018-05-14,1329500.0,L.A. Live,2070.0,618,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=18-328546,642.2705314009662,2018
1.0,1.0,Elleven Lofts,66,2018-04-24,520000.0,L.A. Live,930.0,613,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=OC17107835MR,559.1397849462365,2018
2.0,2.0,Elleven Lofts,66,2018-04-03,1075000.0,L.A. Live,1770.0,1210,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=TR18013018MR,607.3446327683616,2018
1.0,1.0,Elleven Lofts,66,2018-03-30,615000.0,L.A. Live,1040.0,1108,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=18-304534,591.3461538461538,2018
1.0,1.0,Elleven Lofts,66,2018-03-29,587000.0,L.A. Live,950.0,1111,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=AR18011202MR,617.8947368421053,2018
1.0,1.0,Elleven Lofts,66,2018-03-23,610000.0,L.A. Live,1040.0,508,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=18-308668,586.5384615384615,2018
1.0,1.0,Elleven Lofts,66,2018-03-09,585000.0,L.A. Live,1078.0,707,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=17-293576,542.6716141001855,2018
2.0,1.0,Elleven Lofts,66,2018-01-31,650000.0,L.A. Live,1200.0,716,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=17-285182,541.6666666666666,2018
1.0,1.0,Elleven Lofts,66,2017-12-29,625000.0,L.A. Live,1040.0,1207,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=17-292488,600.9615384615385,2017
1.0,1.0,Elleven Lofts,66,2017-12-29,595000.0,L.A. Live,1100.0,906,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=AR17206372MR,540.9090909090909,2017
1.0,1.0,Elleven Lofts,66,2017-12-21,579000.0,L.A. Live,790.0,719,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=17-290896,732.9113924050633,2017
2.0,1.0,Elleven Lofts,66,2017-10-06,1160000.0,L.A. Live,1780.0,PH6,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=17-254750,651.685393258427,2017
1.0,1.0,Elleven Lofts,66,2017-10-06,547488.0,L.A. Live,960.0,817,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=17-262092,570.3,2017
1.0,1.0,Elleven Lofts,66,2017-09-25,530000.0,L.A. Live,960.0,717,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=17-226090,552.0833333333334,2017
1.0,1.0,Elleven Lofts,66,2017-08-01,583000.0,L.A. Live,960.0,1017,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-184434,607.2916666666666,2017
1.0,1.0,Elleven Lofts,66,2017-06-21,588000.0,L.A. Live,800.0,418,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=17-200416,735.0,2017
1.0,1.0,Elleven Lofts,66,2017-04-26,510000.0,L.A. Live,790.0,619,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-184480,645.5696202531645,2017
2.0,2.0,Elleven Lofts,66,2017-03-14,850000.0,L.A. Live,1670.0,615,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-160320,508.9820359281437,2017
2.0,1.0,Elleven Lofts,66,2016-11-04,650000.0,L.A. Live,1200.0,1016,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-161464,541.6666666666666,2016
2.0,2.0,Elleven Lofts,66,2016-11-04,1190000.0,L.A. Live,1620.0,1009,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-171014,734.5679012345679,2016
1.0,1.0,Elleven Lofts,66,2016-09-16,605000.0,L.A. Live,1040.0,908,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=PW16122235MR,581.7307692307693,2016
1.0,1.0,Elleven Lofts,66,2016-09-15,588000.0,L.A. Live,840.0,610,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-127422,700.0,2016
1.0,1.0,Elleven Lofts,66,2016-08-22,587500.0,L.A. Live,1100.0,506,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-134018,534.0909090909091,2016
2.0,1.0,Elleven Lofts,66,2016-07-28,910000.0,L.A. Live,1700.0,406,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-137806,535.2941176470588,2016
1.0,1.0,Elleven Lofts,66,2016-07-05,591000.0,L.A. Live,1100.0,1102,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-129342,537.2727272727273,2016
2.0,1.0,Elleven Lofts,66,2016-06-08,634250.0,L.A. Live,1200.0,816,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-978723,528.5416666666666,2016
1.0,1.0,Elleven Lofts,66,2016-05-11,595000.0,L.A. Live,1090.0,1004,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-984147,545.8715596330276,2016
2.0,2.0,Elleven Lofts,66,2016-05-03,1200000.0,L.A. Live,1620.0,1009,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-964447,740.7407407407408,2016
1.0,1.0,Elleven Lofts,66,2016-04-05,605000.0,L.A. Live,1100.0,1003,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-984371,550.0,2016
2.0,2.0,Elleven Lofts,66,2016-03-21,1050000.0,L.A. Live,1520.0,711,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-973325,690.7894736842105,2016
3.0,2.0,Elleven Lofts,66,2016-02-26,1300000.0,L.A. Live,2110.0,501,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-965607,616.1137440758293,2016
1.0,1.0,Elleven Lofts,66,2015-11-06,592000.0,L.A. Live,1090.0,904,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-919545,543.1192660550458,2015
1.0,1.0,Elleven Lofts,66,2015-10-29,605000.0,L.A. Live,1100.0,702,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-928287,550.0,2015
2.0,3.0,Elleven Lofts,66,2015-10-20,1275000.0,L.A. Live,2070.0,1018,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-885441,615.9420289855072,2015
1.0,1.0,Elleven Lofts,66,2015-09-21,565000.0,L.A. Live,960.0,1014,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=CV15124799MR,588.5416666666666,2015
2.0,2.0,Elleven Lofts,66,2015-09-01,940000.0,L.A. Live,1670.0,515,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-878761,562.874251497006,2015
1.0,0.0,Elleven Lofts,66,2015-08-17,525000.0,L.A. Live,790.0,819,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=315005623IT,664.5569620253165,2015
1.0,1.0,Elleven Lofts,66,2015-08-07,510000.0,L.A. Live,930.0,713,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-913327,548.3870967741935,2015
1.0,1.0,Elleven Lofts,66,2015-07-24,525000.0,L.A. Live,930.0,1013,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=CV15046378MR,564.516129032258,2015
2.0,1.0,Elleven Lofts,66,2015-07-17,1095000.0,L.A. Live,1780.0,1211,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-906987,615.1685393258427,2015
1.0,1.0,Elleven Lofts,66,2015-07-08,617250.0,L.A. Live,1090.0,1105,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-912801,566.2844036697247,2015
1.0,1.0,Elleven Lofts,66,2015-07-01,570000.0,L.A. Live,920.0,1112,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-897177,619.5652173913044,2015
1.0,1.0,Elleven Lofts,66,2015-05-22,563000.0,L.A. Live,1040.0,708,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-885527,541.3461538461538,2015
1.0,1.0,Elleven Lofts,66,2015-05-12,605000.0,L.A. Live,1100.0,502,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-885315,550.0,2015
1.0,1.0,Elleven Lofts,66,2015-05-09,585500.0,L.A. Live,840.0,910,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-897289,697.0238095238095,2015
1.0,1.0,Elleven Lofts,66,2015-05-08,615000.0,L.A. Live,1100.0,507,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-888353,559.0909090909091,2015
1.0,1.0,Elleven Lofts,66,2015-05-06,525000.0,L.A. Live,840.0,510,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-884651,625.0,2015
2.0,2.0,Elleven Lofts,66,2015-02-09,997000.0,L.A. Live,1520.0,811,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=14-815929,655.921052631579,2015
3.0,2.0,Elleven Lofts,66,2014-10-29,1385000.0,L.A. Live,2110.0,1001,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=214019999IT,656.3981042654028,2014
3.0,1.0,Elleven Lofts,66,2014-08-05,1185000.0,L.A. Live,2290.0,101,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=14-774579,517.4672489082969,2014
1.0,1.0,Elleven Lofts,66,2014-07-28,560000.0,L.A. Live,1090.0,604,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=14-757347,513.7614678899082,2014
1.0,1.0,Elleven Lofts,66,2014-07-15,560000.0,L.A. Live,1030.0,908,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=BB13099511MR,543.6893203883495,2014
1.0,1.0,Elleven Lofts,66,2014-05-23,485000.0,L.A. Live,790.0,1019,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=14-751423,613.9240506329114,2014
1.0,1.0,Elleven Lofts,66,2014-05-14,575000.0,L.A. Live,1080.0,1103,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=14-747115,532.4074074074074,2014
1.0,1.0,Elleven Lofts,66,2014-05-01,464000.0,L.A. Live,790.0,719,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=13-715535,587.3417721518987,2014
3.0,2.0,Elleven Lofts,66,2014-05-01,1300000.0,L.A. Live,2110.0,601,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=14-744737,616.1137440758293,2014
1.0,1.0,Elleven Lofts,66,2014-03-28,480000.0,L.A. Live,840.0,409,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=13-725957,571.4285714285714,2014
2.0,2.0,Elleven Lofts,66,2014-03-14,965000.0,L.A. Live,1520.0,911,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=14-728185,634.8684210526316,2014
1.0,1.0,Elleven Lofts,66,2014-02-24,540000.0,L.A. Live,1070.0,1108,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=14-727601,504.67289719626166,2014
2.0,2.0,Elleven Lofts,66,2014-02-04,835000.0,L.A. Live,1670.0,515,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=13-709655,500.0,2014
1.0,1.0,Elleven Lofts,66,2014-01-03,475000.0,L.A. Live,960.0,614,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=13-683525,494.7916666666667,2014
1.0,1.0,Elleven Lofts,66,2013-11-26,495000.0,L.A. Live,1040.0,608,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=13-691357,475.96153846153845,2013
1.0,1.0,Elleven Lofts,66,2013-11-21,490000.0,L.A. Live,970.0,912,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=12179135IT,505.1546391752577,2013
1.0,1.0,Elleven Lofts,66,2013-11-21,505000.0,L.A. Live,1100.0,603,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=13-713269,459.09090909090907,2013
1.0,1.0,Elleven Lofts,66,2013-09-24,560000.0,L.A. Live,1040.0,508,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=13-658293,538.4615384615385,2013
2.0,2.0,Elleven Lofts,66,2013-07-24,998800.0,L.A. Live,1520.0,1011,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=13-670147,657.1052631578947,2013
1.0,1.0,Elleven Lofts,66,2013-06-11,517500.0,L.A. Live,960.0,717,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=13-661427,539.0625,2013
1.0,1.0,Elleven Lofts,66,2013-06-05,590000.0,L.A. Live,1030.0,403,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=13-663213,572.8155339805825,2013
1.0,1.0,Elleven Lofts,66,2013-06-04,599000.0,L.A. Live,1030.0,1205,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=13-666613,581.5533980582525,2013
1.0,1.0,Elleven Lofts,66,2013-05-29,554000.0,L.A. Live,1090.0,704,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=SR13079787CN,508.25688073394497,2013
2.0,3.0,Elleven Lofts,66,2013-05-28,2250000.0,L.A. Live,3150.0,PH5,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=12-614543,714.2857142857143,2013
1.0,1.0,Elleven Lofts,66,2013-04-18,495000.0,L.A. Live,780.0,1118,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=13-660405,634.6153846153846,2013
1.0,1.0,Elleven Lofts,66,2013-03-27,480000.0,L.A. Live,840.0,610,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=13-649507,571.4285714285714,2013
